product,organic,avg_combined_mrl_ratio,median_combined_mrl_ratio,p90_combined_mrl_ratio,p95_combined_mrl_ratio,avg_substances_found,median_substances_found,p90_substances_found,p95_substances_found,samples
Poultry other slaughtering products,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
"Preserved tomato, whole or pieces",0,0.0434040404040404,0.032,0.0799,0.14299999999999988,1.0909090909090908,1.0,2.0,2.0,33
"Preserved tomato, whole or pieces",1,0.030250000000000003,0.025,0.06470000000000001,0.06785,0.75,0.5,1.7000000000000002,1.8499999999999996,4
Prickly pears,0,0.2114141414141414,0.0,0.06733333333333338,0.3119999999999996,0.18181818181818182,0.0,1.0,1.0,33
Prickly pears,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Prickly pears and similar-,0,3.1036984126984124,0.0,9.311095238095238,11.116642857142857,1.6666666666666667,0.0,5.0,6.5,6
Prickly pears and similar-,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Processed cereal-based food for infants and young children,0,0.125,0.0,0.0,1.4749999999999999,0.07142857142857142,0.0,0.0,1.0,56
Processed cereal-based food for infants and young children,1,0.07114214166666667,0.0,0.27054057000000004,0.415151535,0.1875,0.0,1.0,1.0,48
Processed cheese wedges and similar,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
"Processed cheese, sliceable",0,0.024285714285714282,0.0,0.06800000000000006,0.11899999999999987,0.14285714285714285,0.0,0.40000000000000036,0.6999999999999993,7
"Processed cheese, spreadable",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Processed maize-based flakes,0,0.051250000000000004,0.0,0.1,0.305,0.125,0.0,0.5,1.0,16
Processed mixed cereal-based flakes,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Processed oat-based flakes,0,121.25306944444444,120.66556944444444,243.1311388888889,243.4811388888889,161.625,161.5,323.3,323.65,8
Processed oat-based flakes,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
Processed rye-based flakes,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Processed rye-based flakes,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Processed wheat-based flakes,0,204.4405119047619,204.4405119047619,204.4405119047619,204.4405119047619,271.0,271.0,271.0,271.0,2
Pulses (dried legume seeds),0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45
Pumpkin seed oil,0,109.64568253968254,0.4,233.84977777777777,234.83977777777775,150.91304347826087,1.0,325.0,325.0,23
Pumpkin seeds,0,0.3524193548387097,0.0,1.185,1.6775,0.5483870967741935,0.0,2.0,2.0,31
Pumpkin seeds,1,0.15,0.0,0.45,0.675,0.16666666666666666,0.0,0.5,0.75,6
Pumpkin seeds and similar-,0,0.8142857142857142,0.0,2.560000000000001,3.429999999999998,0.2857142857142857,0.0,1.0,1.0,7
Pumpkin seeds and similar-,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Pumpkins,0,0.05518154555940023,0.0,0.040799999999999954,0.1799333333333318,0.1903114186851211,0.0,1.0,1.0,289
Pumpkins,1,0.01130952380952381,0.0,0.0,0.03399999999999977,0.05952380952380952,0.0,0.0,0.8499999999999943,84
Pumpkins and similar-,0,2.5401282051282053,0.0,0.01733333333333335,13.212999999999953,0.23076923076923078,0.0,0.8000000000000007,1.3999999999999986,13
Pumpkins and similar-,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Puntarelle,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Quail eggs,0,0.30909833333333336,0.0,0.8274666666666667,1.7750000000000001,0.4375,0.0,1.5,2.0,16
Quail fresh meat,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Quark,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Quinces,0,0.9460145567169957,0.17391666666666666,1.5224722222222222,3.970222222222222,2.8780487804878048,2.0,6.0,8.0,41
Quinces and similar-,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Quinoa grain,0,0.11930555555555555,0.0,0.24700000000000039,0.8599999999999994,0.22916666666666666,0.0,1.0,1.0,48
Quinoa grain,1,0.6633724637681159,0.0,0.5525,1.546,0.43478260869565216,0.0,2.0,2.0,46
Rabbit fresh meat,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39
Rabbit liver,0,2.8333333333333335,2.8333333333333335,2.8333333333333335,2.8333333333333335,1.0,1.0,1.0,1.0,1
"Rabbit, fresh fat tissue",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
Radicchio,0,0.028593571428571433,0.0,1.4000000000000022e-05,0.14011449999999986,0.2857142857142857,0.0,0.7000000000000011,1.6999999999999993,14
Radicchio,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Radish leaves,0,5.316411111111111,0.051833333333333335,15.539022222222224,20.100511111111107,2.8,2.0,5.2,5.6,5
Radish leaves,1,0.13999999999999999,0.0,0.42000000000000004,0.5599999999999998,0.2,0.0,0.6000000000000001,0.7999999999999998,5
Radish sprouts,0,249.6781388888889,249.6781388888889,249.6781388888889,249.6781388888889,324.0,324.0,324.0,324.0,2
Radishes,0,16.58510492624376,0.00204,1.7417333333333376,218.4491746031746,21.18374558303887,1.0,5.0,270.9,283
Radishes,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
Radishes and similar-,0,0.1376263888888889,0.0,0.3488666666666665,0.7489666666666659,0.625,0.0,1.6999999999999993,2.0,24
Radishes and similar-,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Rakkyo,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Rambutans,0,8.15,0.0,22.11999999999999,40.459999999999965,1.0,0.0,3.5999999999999996,4.299999999999999,8
"Rape seed oil, edible",0,0.6513333333333333,0.0,1.1256000000000002,2.186799999999999,0.5333333333333333,0.0,2.0,2.0,45
"Rape seed oil, edible",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8
Rapeseeds,0,55.829236935972894,0.2,213.28417460317462,213.8776746031746,83.7752808988764,2.0,324.0,324.0,89
Rapeseeds and similar-,0,0.007897435897435898,0.0,0.00560000000000008,0.07600000000000001,0.10256410256410256,0.0,0.20000000000000284,1.0,39
Rapini,0,0.08746666666666666,0.08746666666666666,0.08746666666666666,0.08746666666666666,3.0,3.0,3.0,3.0,1
Raspberries (red and yellow),0,0.7820984314080512,0.006902380952380953,0.31083333333333335,0.6695333333333333,2.425855513307985,1.0,6.0,8.0,526
Raspberries (red and yellow),1,0.05347222222222222,3.3333333333333335e-05,0.16205999999999998,0.18346999999999997,0.5,0.5,1.0,1.0,12
Raspberries and similar-,0,0.07393507326007326,0.0,0.13569333333333328,0.3603604761904749,1.25,0.0,4.899999999999999,5.0,52
Ratites fresh meat,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
Ratites liver,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Ready-to-eat cereal-based meal for children,0,279.4583333333333,279.4583333333333,279.4583333333333,279.4583333333333,283.0,283.0,283.0,283.0,1
Ready-to-eat cereal-based meal for children,1,54.99166666666666,0.0,164.97500000000002,219.9666666666666,55.8,0.0,167.40000000000003,223.19999999999996,5
Ready-to-eat dairy-based meal for children,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Ready-to-eat fish-based meal for children,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Ready-to-eat fruit-based meal for children,0,47.02761044176707,0.0,278.9583333333333,278.9583333333333,44.34939759036145,0.0,283.0,283.0,83
Ready-to-eat fruit-based meal for children,1,0.034108527131782945,0.0,0.0,0.0,0.023255813953488372,0.0,0.0,0.0,129
Ready-to-eat meal for infants and young children,0,2.940909090909091,0.0,15.0,16.0,0.21212121212121213,0.0,1.0,1.0,66
Ready-to-eat meal for infants and young children,1,0.020833333333333332,0.0,0.0,0.08249999999999999,0.05555555555555555,0.0,0.0,0.25,36
Ready-to-eat meat-based meal for children,1,32.75,41.3,46.75,47.574999999999996,0.75,1.0,1.0,1.0,4
Ready-to-eat mixed meal for children,0,111.28333333333333,0.0,278.4583333333333,278.9583333333333,112.8,0.0,282.2,282.6,5
Ready-to-eat mixed meal for children,1,0.7052631578947368,0.0,1.3399999999999952,6.7,0.10526315789473684,0.0,0.1999999999999993,1.0,19
Ready-to-eat vegetable-based meal for children,0,30.225354609929077,0.0,124.46333333333295,280.0083333333333,30.148936170212767,0.0,114.39999999999961,283.0,47
Ready-to-eat vegetable-based meal for children,1,3.940955284552845,0.0,0.0,0.9600000000000023,3.5121951219512195,0.0,0.0,1.0,82
Red cabbages,0,2.542225537918871,0.0024,0.12364000000000004,0.22069999999999917,4.02020202020202,1.0,2.0,2.0999999999999943,99
Red cabbages,1,0.004814814814814815,0.0,0.008666666666666675,0.025999999999999985,0.1111111111111111,0.0,0.20000000000000018,0.5999999999999996,9
Red or rosé sparkling wine,0,0.021666666666666667,0.021666666666666667,0.039,0.041166666666666664,0.5,0.5,0.9,0.95,2
Red or rosé sparkling wine,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Red pitayas,0,1.47,1.47,1.47,1.47,3.0,3.0,3.0,3.0,1
Red pitayas,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Redcurrants,0,0.3568133073024866,0.155937,0.5953433333333334,0.868566666666666,3.575070821529745,4.0,6.0,8.0,353
Redcurrants,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
Refined beet sugar,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
Refined cane sugar,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Reindeer meat,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23
Rhubarbs,0,0.04498436692506459,0.0,0.0,0.011269999999999987,0.06976744186046512,0.0,0.0,1.0,129
Rhubarbs,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Rice and similar-,0,0.6433777322404373,0.0,0.30900000000000005,2.1533966666666635,0.6885245901639344,0.0,1.0,3.0,122
Rice and similar-,1,0.1465,0.1555,0.28400000000000003,0.325,0.8333333333333334,1.0,1.5,1.75,6
Rice flour,0,0.1669,0.0,0.15170000000000006,0.32600000000000195,0.3,0.0,1.1000000000000014,2.0500000000000007,20
Rice flour,1,0.067875,0.0,0.27130000000000004,0.27165,0.25,0.0,1.0,1.0,8
Rice grain,0,21.394565023917814,0.0,0.5102222222222222,2.1066666666666656,2.1185270425776754,0.0,2.0,3.0,869
Rice grain,1,0.08296606837606837,0.0,0.27240000000000003,0.3612999999999997,0.33653846153846156,0.0,1.0,1.0,104
"Rice grain, brown",0,9.486042587539384,0.0,2.358740000000001,109.28050337301582,12.565543071161049,0.0,3.0,148.09999999999997,267
"Rice grain, brown",1,0.3454821428571429,0.0,0.20850000000000002,0.5,0.19642857142857142,0.0,1.0,1.0,56
"Rice grain, glutinous",0,0.4983333333333333,0.0,1.4949999999999999,2.1475,0.3333333333333333,0.0,1.0,1.0,6
"Rice grain, glutinous",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"Rice grain, long-grain",0,0.6830565650406504,0.047,0.9720000000000004,2.481161249999981,1.2195121951219512,1.0,3.0,4.649999999999977,328
"Rice grain, long-grain",1,0.11520649717514125,0.0,0.31299999999999994,0.3880999999999999,0.5169491525423728,0.0,1.0,2.0,118
"Rice grain, polished",0,0.789128638211382,0.0,0.761346666666667,2.788716666666667,0.9024390243902439,0.0,3.0,4.0,82
"Rice grain, polished",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
"Rice grain, red",0,0.0625,0.0,0.0,0.33749999999999947,0.16666666666666666,0.0,0.0,0.8999999999999986,12
"Rice grain, red",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Rice rolled grains,0,0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1
Rice rolled grains,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Ricotta,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Ricotta,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Ripened cheese,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Roe deer meat,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Romaines,0,0.047511980725623584,0.008476285714285714,0.12685857142857143,0.23010261904761875,2.357142857142857,2.0,6.0,6.0,84
Romaines,1,0.00024066666666666667,0.0,0.0,0.001082999999999996,0.06666666666666667,0.0,0.0,0.29999999999999893,15
Roman rocket,0,0.3207893853874883,0.09551666666666667,0.7870141666666669,1.4008242857142852,2.838235294117647,2.0,6.0,7.0,204
Roman rocket,1,0.05087489176883117,0.0035,0.1387,0.20077857142857142,0.6363636363636364,1.0,1.0,1.5,11
Roman rocket and similar-,0,0.7642942037037037,0.02189,0.52515,3.2245749999999997,1.7222222222222223,1.0,4.5,5.25,36
Romanesco cauliflowers,0,2.055555555555556,0.0,6.166666666666667,9.25,0.16666666666666666,0.0,0.5,0.75,6
Romanesco cauliflowers,1,0.53,0.53,0.53,0.53,1.0,1.0,1.0,1.0,1
Rooibos,0,0.2700000000000001,0.0,0.3100000000000001,0.45499999999999974,0.36666666666666664,0.0,1.0,1.0,30
Rooibos,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8
Rooibos and similar-,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Root parsley leaves,0,82.75869603174603,82.75869603174603,148.48565285714287,156.70152246031745,162.0,162.0,290.8,306.9,2
Rose hips,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
Rose infusion flowers,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Rose infusion flowers and similar-,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Roselle leaves,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Rosemary,0,0.1140545880574452,0.012344761904761904,0.4,0.4215730158730159,1.2857142857142858,1.0,3.0,3.0,21
"Rosemary, dry",0,0.00035,0.0,0.00084,0.0009449999999999999,0.3333333333333333,0.0,0.8,0.8999999999999999,3
"Rosemary, dry",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Royal jelly,0,0.29,0.29,0.29,0.29,2.0,2.0,2.0,2.0,1
Royal jelly,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Rum,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Rye and similar-,0,0.04513523391812865,0.0,0.07179999999999999,0.1839999999999995,0.17543859649122806,0.0,1.0,1.0,57
Rye and similar-,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25
Rye flour,0,0.053819391025641025,0.0,0.23559999999999998,0.26194999999999996,0.5576923076923077,0.0,1.8999999999999986,2.0,52
Rye flour,1,0.00010648148148148147,0.0,0.0,0.0,0.037037037037037035,0.0,0.0,0.0,27
"Rye flour, medium",0,43.400559027777774,0.252,104.33656547619047,152.35429136904753,60.416666666666664,1.0,147.9,204.6999999999999,12
"Rye flour, medium",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
"Rye flour, refined",0,7.568427295918368,0.235,2.2940250000000026,37.13888124999997,11.428571428571429,1.0,2.0,52.74999999999995,14
"Rye flour, refined",1,79.0315193452381,52.32078273809523,179.2130279761905,195.24726994047614,106.25,74.5,236.90000000000003,255.94999999999996,4
"Rye flour, wholemeal",0,2.9011729044357466,0.0,0.296,0.4089375,3.4863013698630136,0.0,2.0,3.0,146
"Rye flour, wholemeal",1,0.061238738738738745,0.0,0.21,0.347,0.26126126126126126,0.0,1.0,1.0,111
Rye grain,0,5.804356508678238,0.0,0.346,1.207125,8.426791277258568,0.0,2.0,3.0,321
Rye grain,1,0.050631147540983606,0.0,0.3139,0.3696999999999999,0.20491803278688525,0.0,1.0,1.0,122
Rye groats,0,0.18821875,0.18437499999999998,0.3792,0.3876,0.625,1.0,1.0,1.0,8
Rye groats,1,0.0784,0.0,0.23520000000000005,0.31359999999999993,0.2,0.0,0.6000000000000001,0.7999999999999998,5
Rye rolled grains,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
"Safflower seed oil, edible",0,8.5,8.5,8.5,8.5,2.0,2.0,2.0,2.0,1
"Safflower seed oil, edible",1,0.24,0.24,0.24,0.24,1.0,1.0,1.0,1.0,1
Safflower seeds,0,0.027307692307692307,0.0,0.0,0.1419999999999995,0.15384615384615385,0.0,0.0,0.7999999999999972,13
Saffron,0,2.04,2.04,2.04,2.04,3.0,3.0,3.0,3.0,1
Saffron,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Sage,0,0.41716515873015875,0.3724180952380952,0.7956333333333333,0.9043166666666667,3.8333333333333335,4.0,5.0,5.5,6
"Sage, dry",1,0.012,0.012,0.012,0.012,1.0,1.0,1.0,1.0,1
Salaks,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Salmonberries,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Salsifies,0,0.04366666666666666,0.0,0.09600000000000004,0.1969999999999999,0.7777777777777778,0.0,2.2,2.5999999999999996,9
Salsifies,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
Salted vegetables,0,64.01510220551378,1.5345,162.2276426666664,442.56059199999976,6.157894736842105,3.0,12.799999999999986,28.799999999999983,19
Satsumas,0,0.4056998879551821,0.3992857142857143,0.6565600000000001,0.7895533333333331,3.0,3.0,4.0,4.199999999999999,17
Sauerkraut,0,0.00102300799,0.00102300799,0.001841414382,0.0019437151809999999,0.5,0.5,0.9,0.95,2
Savoy cabbages,0,0.34662053083528493,0.056666666666666664,0.8424999999999999,1.329904761904762,1.8032786885245902,1.0,4.0,7.0,61
Savoy cabbages,1,0.011904761904761904,0.0,0.03571428571428571,0.05357142857142857,0.16666666666666666,0.0,0.5,0.75,6
Scorzonera,0,0.095,0.095,0.171,0.1805,0.5,0.5,0.9,0.95,2
Sea buckthorns,0,65.21258276643991,0.0,224.89863968253968,234.93483968253966,84.85714285714286,0.0,291.8,307.4,7
Sea buckthorns,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Seed oils,0,4.35,4.35,7.829999999999999,8.264999999999999,0.5,0.5,0.9,0.95,2
Seed oils,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Semolina,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
Semolina,1,0.149,0.149,0.2682,0.28309999999999996,0.5,0.5,0.9,0.95,2
Sesame paste (tahini) (sesamus indicum),0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Sesame paste (tahini) (sesamus indicum),1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
"Sesame seed oil, edible",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
"Sesame seed oil, edible",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
Sesame seeds,0,0.5383,0.0,0.0,1.4091999999999927,0.14761904761904762,0.0,0.0,1.0,210
Sesame seeds,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15
Shaddocks,0,0.49863687301587306,0.13173769841269842,0.935371904761905,1.3320487301587334,3.9,4.0,7.100000000000001,8.0,20
Shallots,0,0.23599368421052633,0.0,0.5508373333333331,0.9748799999999966,1.368421052631579,0.0,5.0,5.299999999999994,19
Shallots,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Sheep (adult) fresh meat,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
Sheep (adult) fresh meat,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Sheep fat tissue,0,0.031479131007241604,0.0,0.0,0.047771428571428284,0.08294930875576037,0.0,0.0,1.0,217
Sheep fat tissue,1,0.08,0.08,0.08,0.08,1.0,1.0,1.0,1.0,1
Sheep fresh meat,0,0.0038393550135501354,0.0,0.0,0.00012799999999999864,0.05420054200542006,0.0,0.0,1.0,369
Sheep fresh meat,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Sheep kidney,0,0.02273694779116466,0.0,0.10333333333333333,0.11791666666666667,0.18674698795180722,0.0,1.0,1.0,166
Sheep liver,0,1.6997066426570628,0.0,0.6,1.210466666666663,2.277310924369748,0.0,1.0,1.0,119
Sheep liver,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Sheep milk,0,0.0012162162162162162,0.0,0.0,0.0,0.02702702702702703,0.0,0.0,0.0,37
Sheep milk,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Shiitake,0,1.314942307692308,0.0,1.7672000000000012,7.051599999999983,0.5384615384615384,0.0,1.0,1.3999999999999986,13
Shiitake,1,143.873648334,239.06666666666666,240.86666666666667,241.09166666666667,162.9,271.0,271.1,271.55,10
Shimeji,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
Sichuan pepper fruit and similar-,0,1.7066666666666668,1.5533333333333332,3.0100000000000002,3.2649999999999992,3.25,3.0,5.4,5.699999999999999,4
Silverskin onions,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Silverskin onions,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
"Simple cereals for infants or children, reconstituted",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Simple cereals which have to be reconstituted with milk or other appropriate nutritious liquids,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
Simple cereals which have to be reconstituted with milk or other appropriate nutritious liquids,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
Small radishes,0,0.090375,0.0,0.3282,0.33776666666666666,0.875,0.0,2.5999999999999996,3.299999999999999,8
Small radishes,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Snow mushrooms,0,13.8,13.8,13.8,13.8,4.0,4.0,4.0,4.0,1
Soft - ripened cheese,0,0.05706875,0.0175,0.1825,0.19874999999999998,0.5,0.5,1.0,1.0,16
Soft - ripened cheese,1,0.07,0.07,0.126,0.133,0.5,0.5,0.9,0.95,2
"Soft-ripened cheese veined with blue mould (blue bavarian, blue de graven type )",0,0.09978472222222222,0.096,0.19195,0.20357499999999995,0.6666666666666666,1.0,1.0,2.0,108
"Soft-ripened cheese veined with blue mould (blue bavarian, blue de graven type )",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
"Soft-ripened cheese with bloomy rind (white mould) (brie, camembert type)",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Sopropos,0,1.3935374149659865,0.7065,3.6924571428571435,4.13997857142857,2.4285714285714284,2.0,5.800000000000001,6.399999999999999,7
Sorghum flour,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Sorghum flour,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Sorghum grain,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Sorghum grain,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Sorrel,0,128.57287354497353,146.9297253968254,165.11717777777778,165.36717777777778,244.0,271.0,322.5,322.75,6
Sour cherries,0,63.52097430786268,0.2978,221.78877857142857,237.3757619047619,83.33720930232558,4.0,296.0,322.0,86
Sour cherries,1,68.69830952380953,0.0,164.87594285714286,185.4854357142857,90.33333333333333,0.0,216.8,243.89999999999998,3
Sour cherry (infusion stems),0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Sour cream products,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
"Sour cream, plain",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
"Soya bean oil, refined",0,0.8166214285714286,0.054,2.111942857142858,3.3616499999999983,1.34375,1.0,3.0,3.0,32
"Soya bean oil, refined",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Soya flour,0,0.20313333333333333,0.20313333333333333,0.20313333333333333,0.20313333333333333,3.0,3.0,3.0,3.0,1
Soya flour,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
Soya proteins,1,0.1525,0.1525,0.2745,0.28974999999999995,0.5,0.5,0.9,0.95,2
Soyabeans (oilseed),0,0.003078787878787879,0.0,0.0010666666666666667,0.016533333333333334,0.2727272727272727,0.0,1.0,1.0,11
Soyabeans (oilseed),1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
Soyabeans (with pods),0,5.2742666666666675,1.1,14.636442857142859,18.726304761904757,4.0,4.0,6.800000000000001,7.3999999999999995,5
Soyabeans (with pods),1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Soyabeans (without pods),0,158.18206084656086,224.0431746031746,241.76800793650796,249.97042460317462,195.0,271.0,296.0,308.5,6
Soyabeans (without pods),1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Soyabeans and similar-,0,0.19444705882352942,0.0,0.73,0.8783333333333334,0.7843137254901961,0.0,2.0,3.0,51
Soyabeans and similar-,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Soyabeans for consumption (dry),0,2.0933104166666663,0.000575,5.0265999999999975,10.87229999999999,1.0,0.5,2.1999999999999993,3.599999999999998,8
Soyabeans for consumption (dry),1,0.018666666666666668,0.0,0.0,0.08399999999999971,0.06666666666666667,0.0,0.0,0.29999999999999893,15
Soyabeans sprouts,0,1.4070190476190476,1.4070190476190476,1.4070190476190476,1.4070190476190476,10.0,10.0,10.0,10.0,1
Sparkling wine,0,0.008847619047619047,0.0,0.025040000000000014,0.034819999999999976,0.5714285714285714,0.0,1.4000000000000004,1.6999999999999993,7
Sparkling wine,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Spearmint,0,1.1,0.0,3.080000000000001,3.739999999999999,0.25,0.0,0.7000000000000002,0.8499999999999996,4
Special food for children's growth,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
Spelt flour,0,10.383562629399586,0.0,0.029971428571428586,0.1950714285714283,14.217391304347826,0.0,1.0,1.0,23
"Spelt flour, medium",0,0.29063636363636364,0.291,0.369,0.4735,0.9090909090909091,1.0,1.0,1.0,11
"Spelt flour, medium",1,0.21723076923076923,0.268,0.3078,0.3307999999999999,0.7692307692307693,1.0,1.0,1.0,13
"Spelt flour, refined",0,0.15711269841269843,0.183,0.2092,0.2138,0.8666666666666667,1.0,1.0,1.0,45
"Spelt flour, refined",1,0.13370454545454546,0.1695,0.19970000000000002,0.22680000000000003,0.7045454545454546,1.0,1.0,1.0,44
"Spelt flour, wholemeal",0,0.4007900709219858,0.437,0.5564,0.6234999999999999,0.8936170212765957,1.0,1.0,1.0,47
"Spelt flour, wholemeal",1,0.37715624999999997,0.4375,0.5365,0.55425,0.8125,1.0,1.0,1.0,16
Spelt grain,0,2.6991431283905967,0.0,0.5026,0.819999999999999,3.8987341772151898,0.0,1.2000000000000028,2.0999999999999943,79
Spelt grain,1,0.08037777777777778,0.0,0.3980000000000002,0.5122,0.2222222222222222,0.0,1.0,1.0,63
Spelt rolled grains,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
Spinach-type leaves,0,0.02,0.02,0.02,0.02,1.0,1.0,1.0,1.0,1
Spinaches,0,3.7136915783153515,0.0,0.5442666666666662,2.0644571428571385,5.032928942807626,0.0,3.0,5.0,577
